Date,TimeOfDay,AdSpend,Conversions,Revenue,ServiceType,Channel,CustomerType
2024-01-21 00:00:00,Morning,1.62,2,25.62,Luxury,Google Ads,New
2024-01-02 00:00:00,Afternoon,16.18,3,63.33,Luxury,Google Ads,Returning
2024-05-12 00:00:00,Afternoon,42.69,1,112.05,Basic,Referral,New
2024-03-02 00:00:00,Evening,1.44,2,127.61,Luxury,Referral,Returning
2024-11-25 00:00:00,Night,33.36,3,298.17,Basic,Website,New
2024-08-19 00:00:00,Morning,21.25,4,152.7,Luxury,Website,Returning
2024-10-31 00:00:00,Morning,31.98,1,77.4,Premium,Walk-in,New
2024-10-23 00:00:00,Morning,35.27,0,252.34,Basic,Referral,New
2024-11-03 00:00:00,Afternoon,41.18,5,276.12,Basic,Referral,New
2024-09-02 00:00:00,Morning,9.34,3,270.56,Luxury,Website,New
2024-05-18 00:00:00,Afternoon,12.53,4,238.44,Basic,Website,Returning
2024-04-21 00:00:00,Afternoon,36.19,1,222.26,Basic,Walk-in,Returning
2024-05-11 00:00:00,Evening,19.1,2,125.09,Luxury,Walk-in,New
2024-05-05 00:00:00,Afternoon,0.62,1,125.43,Premium,Walk-in,Returning
2024-02-02 00:00:00,Afternoon,25.47,2,87.64,Basic,Google Ads,New
2024-09-02 00:00:00,Evening,3.51,0,17.1,Luxury,Website,Returning
2024-07-26 00:00:00,Evening,5.28,3,217.51,Luxury,Instagram,Returning
2024-10-25 00:00:00,Morning,36.03,2,246.89,Basic,Instagram,Returning
2024-03-02 00:00:00,Afternoon,9.92,5,254.61,Basic,Google Ads,New
2024-03-30 00:00:00,Afternoon,16.32,3,98.17,Basic,Google Ads,Returning
2024-12-04 00:00:00,Afternoon,31.26,3,158.2,Luxury,Website,New
2024-10-01 00:00:00,Morning,5.78,4,201.09,Premium,Walk-in,Returning
2024-08-17 00:00:00,Morning,39.89,5,286.69,Basic,Referral,New
2024-06-01 00:00:00,Afternoon,13.72,1,78.28,Basic,Website,New
2024-10-07 00:00:00,Afternoon,31.52,4,162.84,Basic,Referral,Returning
2024-11-21 00:00:00,Evening,17.82,0,232.45,Basic,Website,New
2024-03-20 00:00:00,Afternoon,15.75,5,83.09,Basic,Walk-in,New
2024-10-12 00:00:00,Evening,20.61,4,78.57,Basic,Website,Returning
2024-01-08 00:00:00,Evening,6.09,4,39.91,Premium,Website,Returning
2024-05-22 00:00:00,Evening,4.42,1,195.41,Basic,Referral,Returning
2024-12-13 00:00:00,Night,19.15,0,38.28,Premium,Google Ads,New
2024-03-08 00:00:00,Morning,5.05,2,54.61,Basic,Instagram,Returning
2024-05-25 00:00:00,Afternoon,0.37,2,126.51,Basic,Walk-in,New
2024-07-10 00:00:00,Afternoon,47.34,3,96.08,Luxury,Instagram,New
2024-05-09 00:00:00,Night,15.16,0,229.15,Basic,Website,New
2024-06-19 00:00:00,Afternoon,1.9,2,201.08,Basic,Google Ads,New
2024-10-12 00:00:00,Evening,43.86,2,168.85,Luxury,Instagram,New
2024-04-01 00:00:00,Afternoon,12.09,0,108.9,Basic,Google Ads,New
2024-03-23 00:00:00,Night,39.41,3,148.58,Premium,Walk-in,Returning
2024-12-07 00:00:00,Morning,18.2,3,88.78,Luxury,Website,New
2024-11-09 00:00:00,Night,16.6,3,80.36,Premium,Google Ads,New
2024-02-15 00:00:00,Night,1.54,3,114.56,Luxury,Website,New
2024-02-11 00:00:00,Night,23.97,6,57.62,Luxury,Referral,Returning
2024-04-06 00:00:00,Afternoon,26.55,1,154.77,Premium,Google Ads,Returning
2024-01-05 00:00:00,Evening,24.93,1,23.89,Premium,Instagram,Returning
2024-02-04 00:00:00,Night,21.13,5,271.99,Premium,Website,New
2024-08-09 00:00:00,Night,40.53,1,79.61,Luxury,Referral,Returning
2024-09-24 00:00:00,Afternoon,30.72,2,83.41,Basic,Referral,New
2024-10-20 00:00:00,Morning,14.97,1,150.79,Basic,Website,Returning
2024-11-10 00:00:00,Evening,2.05,3,222.44,Premium,Website,Returning
2024-12-24 00:00:00,Morning,2.77,2,287.87,Premium,Google Ads,Returning
2024-03-12 00:00:00,Morning,28.56,4,22.93,Premium,Website,Returning
2024-08-05 00:00:00,Evening,31.14,1,282.15,Premium,Instagram,Returning
2024-03-03 00:00:00,Night,7.14,2,162.49,Premium,Walk-in,Returning
2024-12-08 00:00:00,Afternoon,18.28,2,272.87,Luxury,Website,New
2024-02-20 00:00:00,Morning,37.79,9,195.18,Basic,Walk-in,Returning
2024-07-07 00:00:00,Evening,10.75,1,286.6,Premium,Google Ads,Returning
2024-11-02 00:00:00,Night,8.7,2,205.8,Luxury,Instagram,Returning
2024-10-22 00:00:00,Afternoon,34.18,2,221.23,Luxury,Referral,New
2024-03-30 00:00:00,Night,7.89,3,46.78,Premium,Website,New
2024-09-21 00:00:00,Evening,9.75,1,181.19,Basic,Walk-in,New
2024-12-16 00:00:00,Morning,4.57,2,289.18,Basic,Website,New
2024-04-04 00:00:00,Night,40.79,2,16.32,Basic,Website,Returning
2024-01-22 00:00:00,Morning,32.67,1,15.2,Basic,Referral,New
2024-08-21 00:00:00,Afternoon,33.06,0,269.84,Basic,Referral,Returning
2024-10-05 00:00:00,Night,49.17,1,13.49,Basic,Referral,New
2024-05-14 00:00:00,Evening,37.3,3,44.74,Basic,Referral,Returning
2024-09-01 00:00:00,Afternoon,4.08,3,258.73,Premium,Google Ads,New
2024-06-18 00:00:00,Night,21.76,2,219.59,Premium,Walk-in,Returning
2024-09-18 00:00:00,Afternoon,5.44,5,159.31,Luxury,Walk-in,Returning
2024-11-10 00:00:00,Afternoon,24.74,1,287.75,Luxury,Referral,New
2024-11-21 00:00:00,Afternoon,40.56,2,111.45,Premium,Walk-in,New
2024-11-12 00:00:00,Morning,8.71,1,96.2,Luxury,Website,Returning
2024-08-07 00:00:00,Evening,35.92,2,139.18,Premium,Google Ads,New
2024-01-10 00:00:00,Morning,1.54,1,159.75,Basic,Referral,New
2024-01-27 00:00:00,Evening,17.38,1,287.37,Luxury,Walk-in,Returning
2024-12-02 00:00:00,Afternoon,34.49,3,96.97,Luxury,Walk-in,New
2024-06-25 00:00:00,Evening,3.91,1,44.83,Premium,Walk-in,Returning
2024-09-03 00:00:00,Afternoon,12.82,0,111.41,Premium,Google Ads,New
2024-08-23 00:00:00,Morning,26.15,1,128.33,Premium,Website,Returning
2024-01-13 00:00:00,Afternoon,23.39,3,271.07,Basic,Instagram,New
2024-09-23 00:00:00,Afternoon,8.53,0,265.38,Basic,Walk-in,Returning
2024-08-21 00:00:00,Afternoon,42.67,3,271.85,Premium,Website,New
2024-02-13 00:00:00,Night,16.2,6,31.6,Premium,Website,New
2024-05-03 00:00:00,Morning,38.18,3,250.2,Premium,Referral,New
2024-02-28 00:00:00,Afternoon,45.15,3,35.74,Basic,Google Ads,New
2024-07-25 00:00:00,Evening,11.89,2,202.23,Premium,Instagram,Returning
2024-01-23 00:00:00,Evening,30.35,2,119.69,Basic,Instagram,Returning
2024-07-28 00:00:00,Evening,13.43,3,174.87,Basic,Google Ads,New
2024-12-10 00:00:00,Morning,43.96,1,110.34,Premium,Google Ads,Returning
2024-10-06 00:00:00,Morning,12.9,2,219.43,Basic,Referral,Returning
2024-08-29 00:00:00,Night,6.78,2,112.07,Basic,Website,New
2024-09-29 00:00:00,Evening,30.16,5,188.09,Premium,Instagram,New
2024-10-07 00:00:00,Afternoon,44.38,0,282.79,Premium,Instagram,New
2024-05-08 00:00:00,Morning,14.04,3,271.87,Basic,Referral,New
2024-02-02 00:00:00,Morning,24.27,3,272.16,Basic,Instagram,Returning
2024-02-23 00:00:00,Morning,7.68,0,167.06,Premium,Instagram,Returning
2024-01-07 00:00:00,Night,46.62,1,173.99,Premium,Referral,Returning
2024-07-22 00:00:00,Night,17.87,2,46.08,Luxury,Website,Returning
2024-04-06 00:00:00,Evening,17.41,1,153.82,Luxury,Referral,Returning
2024-09-15 00:00:00,Afternoon,40.14,1,41.85,Premium,Referral,Returning
2024-05-19 00:00:00,Evening,48.5,3,15.97,Premium,Walk-in,Returning
2024-01-11 00:00:00,Evening,15.76,4,180.8,Luxury,Walk-in,Returning
2024-04-28 00:00:00,Evening,38.61,3,79.3,Basic,Google Ads,New
2024-10-08 00:00:00,Night,39.75,3,238.26,Basic,Website,New
2024-08-19 00:00:00,Afternoon,43.34,3,39.36,Basic,Referral,Returning
2024-08-05 00:00:00,Evening,45.67,2,137.88,Premium,Walk-in,Returning
2024-03-19 00:00:00,Afternoon,16.52,2,42.52,Basic,Instagram,Returning
2024-12-25 00:00:00,Evening,44.31,1,111.87,Premium,Google Ads,Returning
2024-12-19 00:00:00,Afternoon,4.74,2,28.16,Premium,Website,New
2024-12-13 00:00:00,Afternoon,19.7,3,145.45,Luxury,Website,Returning
2024-11-03 00:00:00,Night,41.38,2,82.49,Luxury,Google Ads,Returning
2024-04-06 00:00:00,Evening,31.13,1,119.89,Basic,Referral,Returning
2024-07-15 00:00:00,Afternoon,2.55,3,249.49,Premium,Walk-in,New
2024-10-26 00:00:00,Afternoon,19.45,2,262.4,Basic,Website,Returning
2024-08-08 00:00:00,Morning,27.43,1,128.21,Premium,Google Ads,Returning
2024-03-02 00:00:00,Morning,43.81,2,216.82,Premium,Google Ads,Returning
2024-03-20 00:00:00,Morning,8.04,6,157.32,Basic,Referral,Returning
2024-04-04 00:00:00,Afternoon,17.53,2,93.2,Basic,Walk-in,New
2024-11-26 00:00:00,Evening,21.04,6,113.83,Basic,Instagram,Returning
2024-10-08 00:00:00,Evening,19.5,4,64.48,Luxury,Walk-in,New
2024-03-26 00:00:00,Morning,24.35,0,52.95,Luxury,Website,Returning
2024-05-24 00:00:00,Evening,28.14,1,198.6,Premium,Google Ads,Returning
2024-10-17 00:00:00,Morning,12.95,3,119.82,Luxury,Referral,New
2024-06-16 00:00:00,Morning,10.86,1,94.31,Basic,Google Ads,New
2024-07-25 00:00:00,Morning,31.8,2,171.58,Premium,Referral,New
2024-12-02 00:00:00,Afternoon,19.17,2,281.74,Basic,Referral,Returning
2024-08-24 00:00:00,Night,28.92,6,277.58,Basic,Website,Returning
2024-10-03 00:00:00,Night,3.96,4,205.54,Luxury,Google Ads,Returning
2024-08-16 00:00:00,Morning,2.71,1,286.4,Luxury,Google Ads,New
2024-08-31 00:00:00,Afternoon,28.46,3,136.04,Luxury,Referral,Returning
2024-09-03 00:00:00,Night,12.3,2,16.12,Luxury,Referral,Returning
2024-12-18 00:00:00,Evening,30.08,1,54.57,Premium,Referral,New
2024-04-05 00:00:00,Morning,3.68,4,113.94,Luxury,Referral,Returning
2024-05-13 00:00:00,Night,20.9,3,63.18,Basic,Referral,Returning
2024-04-14 00:00:00,Afternoon,3.96,1,258.56,Luxury,Website,Returning
2024-08-07 00:00:00,Afternoon,18.44,0,24.41,Luxury,Google Ads,Returning
2024-08-22 00:00:00,Evening,18.81,3,193.52,Premium,Instagram,New
2024-09-02 00:00:00,Morning,41.13,4,73.14,Luxury,Google Ads,New
2024-10-22 00:00:00,Night,16.19,3,213.22,Luxury,Instagram,Returning
2024-01-26 00:00:00,Afternoon,5.21,0,236.68,Luxury,Instagram,Returning
2024-09-17 00:00:00,Afternoon,25.93,3,106.24,Luxury,Instagram,Returning
2024-08-18 00:00:00,Morning,40.01,4,53.92,Premium,Walk-in,New
2024-11-28 00:00:00,Morning,5.48,2,37.98,Premium,Referral,New
2024-03-28 00:00:00,Afternoon,46.21,3,237.13,Basic,Referral,New
2024-06-05 00:00:00,Evening,31.98,3,172.29,Premium,Referral,New
2024-12-09 00:00:00,Evening,29.09,3,62.26,Luxury,Website,Returning
2024-04-20 00:00:00,Afternoon,41.34,6,159.61,Premium,Walk-in,New
2024-10-13 00:00:00,Morning,19.99,0,172.73,Luxury,Walk-in,New
2024-07-22 00:00:00,Night,35.16,1,117.78,Premium,Referral,Returning
2024-10-01 00:00:00,Afternoon,39.57,1,276.54,Luxury,Website,New
2024-06-04 00:00:00,Night,14.02,0,212.44,Luxury,Instagram,New
2024-05-13 00:00:00,Evening,19.96,0,147.84,Luxury,Google Ads,New
2024-06-17 00:00:00,Afternoon,23.18,2,219.7,Premium,Instagram,Returning
2024-02-05 00:00:00,Night,13.31,1,193.44,Basic,Walk-in,Returning
2024-12-26 00:00:00,Afternoon,0.85,0,88.85,Basic,Referral,New
2024-10-12 00:00:00,Evening,16.87,2,291.79,Basic,Google Ads,Returning
2024-05-03 00:00:00,Evening,25.62,1,150.14,Premium,Walk-in,New
2024-03-11 00:00:00,Evening,18.75,6,200.09,Premium,Website,Returning
2024-09-28 00:00:00,Night,0.88,1,104.96,Luxury,Walk-in,New
2024-08-25 00:00:00,Morning,25.58,4,256.79,Basic,Referral,New
2024-08-13 00:00:00,Afternoon,14.88,3,24.41,Luxury,Website,Returning
2024-08-09 00:00:00,Afternoon,3.6,1,118.06,Premium,Instagram,New
2024-05-10 00:00:00,Afternoon,34.04,1,134.79,Premium,Website,New
2024-01-24 00:00:00,Afternoon,20.23,1,160.17,Premium,Referral,New
2024-12-18 00:00:00,Night,26.78,5,27.55,Luxury,Google Ads,New
2024-04-21 00:00:00,Evening,13.02,4,287.77,Premium,Referral,Returning
2024-09-18 00:00:00,Evening,17.74,2,237.78,Basic,Referral,New
2024-04-15 00:00:00,Night,22.37,1,117.36,Basic,Instagram,Returning
2024-03-12 00:00:00,Morning,39.13,1,29.73,Basic,Instagram,New
2024-09-18 00:00:00,Evening,38.57,2,269.47,Basic,Website,Returning
2024-06-28 00:00:00,Afternoon,19.23,4,172.54,Luxury,Walk-in,New
2024-04-09 00:00:00,Night,3.37,2,246.1,Premium,Instagram,Returning
2024-03-08 00:00:00,Evening,44.21,2,59.09,Premium,Referral,Returning
2024-04-10 00:00:00,Morning,26.68,1,165.36,Luxury,Referral,New
2024-09-15 00:00:00,Night,47.5,4,27.48,Luxury,Referral,Returning
2024-11-30 00:00:00,Night,0.25,4,81.21,Basic,Website,New
2024-07-14 00:00:00,Morning,24.22,2,268.03,Basic,Website,New
2024-05-22 00:00:00,Evening,13.82,1,246.05,Luxury,Google Ads,New
2024-05-16 00:00:00,Afternoon,3.7,5,209.51,Basic,Referral,Returning
2024-07-21 00:00:00,Morning,26.75,5,72.05,Basic,Instagram,Returning
2024-08-07 00:00:00,Night,17.88,3,188.28,Luxury,Referral,Returning
2024-12-24 00:00:00,Evening,16.1,3,46.39,Basic,Referral,New
2024-02-11 00:00:00,Evening,19.65,2,184.32,Luxury,Website,New
2024-02-09 00:00:00,Night,18.86,5,169.42,Luxury,Instagram,New
2024-10-12 00:00:00,Morning,42.24,1,197.43,Premium,Walk-in,New
2024-12-17 00:00:00,Night,32.41,3,18.32,Basic,Walk-in,New
2024-03-02 00:00:00,Afternoon,34.04,0,170.65,Basic,Instagram,New
2024-07-29 00:00:00,Evening,18.62,3,80.57,Luxury,Instagram,Returning
2024-02-21 00:00:00,Evening,38.04,2,114.06,Luxury,Referral,Returning
2024-07-17 00:00:00,Night,38.36,3,69.3,Basic,Walk-in,New
2024-08-25 00:00:00,Night,16.61,2,246.19,Basic,Google Ads,New
2024-09-14 00:00:00,Afternoon,17.18,1,86.25,Premium,Google Ads,New
2024-01-02 00:00:00,Evening,6.39,1,122.69,Luxury,Instagram,Returning
2024-12-23 00:00:00,Evening,30.51,0,243.85,Premium,Walk-in,Returning
2024-01-05 00:00:00,Afternoon,11.99,0,92.72,Premium,Google Ads,Returning
2024-08-08 00:00:00,Morning,44.03,1,66.6,Luxury,Walk-in,New
2024-05-15 00:00:00,Morning,44.8,3,66.25,Basic,Website,Returning
2024-05-17 00:00:00,Afternoon,9.61,3,286.2,Basic,Referral,New
2024-03-08 00:00:00,Morning,14.18,0,193.8,Luxury,Instagram,New
2024-02-08 00:00:00,Night,36.15,1,214.64,Premium,Referral,New
2024-10-29 00:00:00,Night,40.02,2,49.91,Luxury,Website,New
2024-09-30 00:00:00,Night,36.69,2,65.03,Luxury,Website,Returning
2024-09-30 00:00:00,Night,29.04,3,13.62,Luxury,Instagram,New
2024-08-11 00:00:00,Evening,35.58,3,233.16,Luxury,Instagram,Returning
2024-03-12 00:00:00,Morning,0.83,1,47.94,Luxury,Referral,Returning
2024-02-19 00:00:00,Morning,39.14,1,243.28,Premium,Website,New
2024-07-08 00:00:00,Morning,16.49,2,14.74,Basic,Website,New
2024-09-04 00:00:00,Afternoon,28.2,3,223.69,Luxury,Website,New
2024-07-02 00:00:00,Night,14.65,4,78.16,Basic,Website,Returning
2024-04-13 00:00:00,Morning,43.4,2,39.27,Premium,Instagram,New
2024-03-27 00:00:00,Afternoon,12.48,2,167.25,Premium,Google Ads,Returning
2024-02-10 00:00:00,Night,27.89,3,92.01,Basic,Instagram,Returning
2024-03-18 00:00:00,Morning,33.03,1,175.07,Basic,Walk-in,Returning
2024-10-03 00:00:00,Afternoon,7.24,1,34.84,Luxury,Google Ads,New
2024-10-30 00:00:00,Afternoon,0.34,1,56.49,Luxury,Instagram,New
2024-01-10 00:00:00,Evening,16.05,0,18.15,Basic,Instagram,New
2024-07-07 00:00:00,Afternoon,3.32,4,250.57,Premium,Referral,Returning
2024-09-04 00:00:00,Morning,31.83,2,85.91,Premium,Google Ads,New
2024-07-08 00:00:00,Night,2.43,1,118.61,Basic,Instagram,New
2024-04-12 00:00:00,Morning,16.13,4,69.95,Luxury,Google Ads,Returning
2024-03-30 00:00:00,Afternoon,33.23,1,141.52,Premium,Referral,Returning
2024-06-15 00:00:00,Afternoon,17.15,2,261.03,Luxury,Instagram,New
2024-08-10 00:00:00,Night,45.34,5,72.99,Luxury,Website,Returning
2024-11-28 00:00:00,Morning,15.17,0,157.42,Premium,Instagram,New
2024-03-01 00:00:00,Night,4.89,2,258.26,Premium,Instagram,New
2024-09-11 00:00:00,Night,35.32,4,11.58,Basic,Referral,New
2024-11-12 00:00:00,Afternoon,46.23,1,286.39,Premium,Google Ads,Returning
2024-07-08 00:00:00,Evening,30.39,1,224.97,Premium,Referral,Returning
2024-03-08 00:00:00,Afternoon,22.28,2,236.56,Premium,Website,Returning
2024-09-24 00:00:00,Evening,31.31,2,209.14,Basic,Instagram,Returning
2024-10-21 00:00:00,Evening,5,0,51.64,Basic,Walk-in,Returning
2024-04-03 00:00:00,Night,10.94,3,194.17,Basic,Walk-in,New
2024-03-18 00:00:00,Morning,42.99,1,178.58,Premium,Instagram,Returning
2024-07-10 00:00:00,Evening,48.56,0,75.82,Luxury,Walk-in,New
2024-03-12 00:00:00,Night,28.71,0,143.27,Luxury,Referral,Returning
2024-11-14 00:00:00,Morning,14.34,1,38.28,Basic,Walk-in,New
2024-11-15 00:00:00,Afternoon,19.27,0,180.95,Premium,Google Ads,Returning
2024-01-17 00:00:00,Evening,27.03,1,185.76,Basic,Instagram,New
2024-08-08 00:00:00,Morning,26.51,1,23.53,Premium,Website,New
2024-06-03 00:00:00,Night,9.22,2,58.29,Basic,Website,New
2024-03-10 00:00:00,Evening,28.47,1,113.94,Premium,Website,Returning
2024-01-22 00:00:00,Evening,20.92,1,272.2,Premium,Walk-in,Returning
2024-11-01 00:00:00,Morning,32.82,0,40.7,Basic,Referral,Returning
2024-06-17 00:00:00,Morning,17.28,3,165.19,Premium,Instagram,New
2024-10-10 00:00:00,Afternoon,13.88,3,226.54,Basic,Instagram,Returning
2024-01-27 00:00:00,Evening,28.19,1,45,Luxury,Walk-in,New
2024-07-14 00:00:00,Morning,41.5,1,34.21,Basic,Google Ads,New
2024-07-04 00:00:00,Morning,27.08,5,59.52,Basic,Website,Returning
2024-11-28 00:00:00,Morning,36.08,2,90.18,Basic,Google Ads,Returning
2024-09-28 00:00:00,Night,22.29,4,172.35,Basic,Instagram,New
2024-02-18 00:00:00,Morning,34.77,1,221.13,Basic,Google Ads,New
2024-04-24 00:00:00,Morning,16.95,2,195.43,Luxury,Website,Returning
2024-09-05 00:00:00,Evening,5.62,1,133.42,Premium,Website,Returning
2024-10-08 00:00:00,Night,7.82,5,271.33,Luxury,Walk-in,New
2024-01-22 00:00:00,Afternoon,32.25,3,281.12,Premium,Website,New
2024-03-11 00:00:00,Morning,21.35,1,203.14,Luxury,Instagram,Returning
2024-07-26 00:00:00,Afternoon,27.98,0,239.4,Luxury,Google Ads,Returning
2024-07-31 00:00:00,Morning,40.65,1,102.92,Basic,Instagram,New
2024-08-16 00:00:00,Afternoon,42.08,3,211.01,Luxury,Google Ads,Returning
2024-03-28 00:00:00,Night,32.53,4,256.18,Luxury,Walk-in,New
2024-01-02 00:00:00,Afternoon,18.97,4,243.65,Basic,Website,Returning
2024-11-21 00:00:00,Evening,12.12,3,183.4,Luxury,Referral,Returning
2024-04-13 00:00:00,Morning,29.14,3,11.1,Premium,Instagram,Returning
2024-05-31 00:00:00,Afternoon,33.41,3,117.46,Basic,Google Ads,New
2024-05-06 00:00:00,Night,24.21,5,104.13,Luxury,Referral,New
2024-07-06 00:00:00,Evening,11.6,2,98.96,Basic,Google Ads,Returning
2024-05-07 00:00:00,Morning,5.5,0,63.35,Luxury,Google Ads,Returning
2024-12-29 00:00:00,Afternoon,33.67,0,179.88,Basic,Instagram,New
2024-04-09 00:00:00,Night,42.12,2,51.94,Luxury,Referral,Returning
2024-12-25 00:00:00,Afternoon,35.72,1,251.89,Basic,Website,Returning
2024-05-27 00:00:00,Morning,14.22,4,37.99,Luxury,Website,New
2024-05-30 00:00:00,Afternoon,38.73,0,247.12,Basic,Website,New
2024-10-22 00:00:00,Afternoon,20.07,0,65.2,Luxury,Instagram,New
2024-10-01 00:00:00,Evening,1.4,2,263.37,Basic,Referral,New
2024-11-14 00:00:00,Morning,48.6,3,201.01,Luxury,Google Ads,New
2024-11-04 00:00:00,Night,0.01,1,29.68,Premium,Referral,New
2024-09-10 00:00:00,Afternoon,34.65,3,202.76,Basic,Walk-in,New
2024-11-17 00:00:00,Night,2.59,2,243.05,Luxury,Google Ads,New
2024-04-26 00:00:00,Afternoon,18.15,2,86.12,Premium,Walk-in,Returning
2024-04-03 00:00:00,Evening,37.42,3,260.55,Luxury,Referral,New
2024-08-10 00:00:00,Evening,19.08,4,72.35,Premium,Referral,Returning
2024-01-24 00:00:00,Afternoon,10.55,1,177.13,Luxury,Referral,New
2024-07-08 00:00:00,Morning,18.58,1,46.09,Premium,Google Ads,New
2024-05-09 00:00:00,Evening,0.8,1,232.19,Basic,Instagram,New
2024-12-17 00:00:00,Afternoon,17.28,3,257.97,Basic,Referral,New
2024-01-12 00:00:00,Night,36.37,4,262.79,Premium,Referral,New
2024-04-19 00:00:00,Morning,22.7,3,182.8,Luxury,Google Ads,New
2024-10-05 00:00:00,Afternoon,16.04,2,24.51,Premium,Website,Returning
2024-02-27 00:00:00,Morning,15.3,2,99.62,Premium,Walk-in,New
2024-02-06 00:00:00,Morning,10.77,2,247.79,Basic,Google Ads,New
2024-04-17 00:00:00,Evening,7.61,2,164.26,Basic,Referral,New
2024-07-07 00:00:00,Evening,32.72,4,78.63,Premium,Website,New
2024-03-19 00:00:00,Night,3.89,0,204.58,Basic,Instagram,Returning
2024-01-29 00:00:00,Night,18.65,4,75.06,Basic,Walk-in,Returning
2024-02-09 00:00:00,Evening,6.92,0,33.72,Premium,Instagram,New
2024-01-17 00:00:00,Night,35.97,2,35.41,Premium,Walk-in,Returning
2024-06-14 00:00:00,Night,11.06,2,233.44,Basic,Referral,Returning
2024-06-11 00:00:00,Afternoon,36.46,2,83.09,Luxury,Website,Returning
2024-09-01 00:00:00,Evening,35.69,2,63.02,Premium,Google Ads,Returning
2024-03-20 00:00:00,Morning,13.99,0,183.38,Luxury,Referral,Returning
2024-05-21 00:00:00,Evening,5.94,1,216.04,Basic,Walk-in,Returning
2024-03-21 00:00:00,Night,20.6,1,43.39,Basic,Website,New
2024-09-22 00:00:00,Morning,30.92,2,39.62,Basic,Google Ads,New
2024-11-27 00:00:00,Night,20.2,3,62.13,Premium,Referral,New
2024-01-07 00:00:00,Morning,35.66,4,14.79,Basic,Referral,Returning
2024-04-12 00:00:00,Morning,12.65,3,256.85,Luxury,Website,Returning
2024-03-06 00:00:00,Night,15.59,1,223.32,Premium,Website,New
2024-10-28 00:00:00,Evening,37.55,3,22.03,Basic,Walk-in,Returning
2024-11-15 00:00:00,Morning,32.19,2,85.99,Premium,Walk-in,New
2024-10-06 00:00:00,Evening,1.49,0,145.81,Luxury,Instagram,Returning
2024-06-10 00:00:00,Afternoon,34.67,3,63.22,Premium,Instagram,New
2024-08-06 00:00:00,Evening,49.53,2,229,Basic,Google Ads,Returning
2024-05-09 00:00:00,Morning,5.48,2,209.56,Basic,Walk-in,New
2024-10-27 00:00:00,Afternoon,6.17,4,296.18,Basic,Instagram,Returning
2024-03-20 00:00:00,Evening,24.84,2,181.96,Luxury,Walk-in,Returning
2024-11-10 00:00:00,Evening,12.06,3,245.17,Luxury,Instagram,New
2024-09-30 00:00:00,Evening,11.77,1,88.46,Basic,Referral,Returning
2024-10-22 00:00:00,Morning,24.81,2,65.31,Basic,Walk-in,Returning
2024-07-28 00:00:00,Morning,38.53,2,105.97,Premium,Walk-in,Returning
2024-08-06 00:00:00,Morning,6.58,3,119.77,Premium,Google Ads,New
2024-05-11 00:00:00,Night,4.17,3,16.99,Premium,Walk-in,Returning
2024-01-22 00:00:00,Night,33.02,2,299.56,Basic,Website,Returning
2024-08-14 00:00:00,Morning,46.15,2,250.08,Luxury,Google Ads,Returning
2024-07-09 00:00:00,Evening,5.15,1,45,Premium,Google Ads,New
2024-09-19 00:00:00,Morning,8.31,2,116.07,Premium,Referral,New
2024-01-31 00:00:00,Afternoon,36.5,1,60.04,Luxury,Walk-in,New
2024-06-06 00:00:00,Evening,48.78,1,197.18,Basic,Instagram,Returning
2024-04-06 00:00:00,Evening,39.92,3,228.88,Basic,Walk-in,New
2024-11-25 00:00:00,Evening,5.55,3,225.54,Basic,Referral,New
2024-08-11 00:00:00,Night,45.82,2,49.6,Premium,Instagram,New
2024-07-24 00:00:00,Night,4.39,2,42.63,Premium,Walk-in,New
2024-04-19 00:00:00,Afternoon,5.77,2,32.16,Premium,Website,New
2024-01-08 00:00:00,Morning,22.15,3,134.82,Luxury,Google Ads,Returning
2024-04-13 00:00:00,Morning,35.31,1,271.3,Premium,Instagram,New
2024-02-18 00:00:00,Morning,26.49,5,226.34,Premium,Google Ads,New
2024-03-14 00:00:00,Afternoon,1.41,3,204.54,Premium,Referral,Returning
2024-07-01 00:00:00,Morning,16.15,2,68.97,Premium,Walk-in,New
2024-05-21 00:00:00,Night,48.35,3,264.45,Basic,Referral,Returning
2024-09-16 00:00:00,Night,15.31,1,168.88,Premium,Google Ads,Returning
2024-07-15 00:00:00,Afternoon,37.82,0,119.95,Basic,Walk-in,Returning
2024-04-22 00:00:00,Afternoon,26.68,1,163.66,Basic,Walk-in,Returning
2024-06-09 00:00:00,Evening,20.32,3,278.84,Basic,Referral,Returning
2024-09-23 00:00:00,Evening,13,3,197.43,Luxury,Referral,Returning
2024-12-29 00:00:00,Morning,1,2,178.19,Basic,Referral,Returning
2024-01-30 00:00:00,Afternoon,19.77,0,221.79,Premium,Referral,New
2024-10-22 00:00:00,Evening,47.3,2,276.07,Basic,Walk-in,New
2024-03-23 00:00:00,Morning,13.32,1,207.37,Premium,Instagram,New
2024-08-10 00:00:00,Afternoon,47.37,0,246.39,Premium,Referral,Returning
2024-05-15 00:00:00,Morning,47.6,3,93.37,Premium,Instagram,Returning
2024-06-27 00:00:00,Morning,24.3,1,218.66,Premium,Walk-in,Returning
2024-03-25 00:00:00,Evening,32.81,1,295.19,Premium,Walk-in,Returning
2024-12-22 00:00:00,Morning,7.17,4,180.59,Luxury,Google Ads,New
2024-05-12 00:00:00,Night,16.32,2,243.58,Luxury,Referral,Returning
